ds,HW_A,HW_A-lo-90,HW_A-hi-90,HW_M,HW_M-lo-90,HW_M-hi-90
2022-05-12,2491.061380045987,-527.5604816215637,5509.683241713537,3147.615492946448,-9582.768461057058,15877.999446949954
2022-05-13,1690.8405438527498,-1327.858435959673,4709.539523665173,2037.8366650682046,-10692.547293850188,14768.2206239866
2022-05-14,3080.2337352238424,61.45426375429952,6099.013206693386,3986.5955868925234,-8743.78837642077,16716.97955020582
2022-05-15,5899.306516455564,2880.4431077867034,8918.169925124424,7934.363530208289,-4796.0204466374,20664.74750705398
2022-05-16,1817.7781362600178,-1201.1727271606594,4836.728999680695,2233.71971691426,-10496.664263255734,14964.103697084254
2022-05-17,1707.0472054399909,-1311.994702274835,4726.089113154817,2083.659344820279,-10646.724638120118,14814.043327760675
2022-05-18,2125.536896374221,-893.5997171455965,5144.673509894039,2680.7087005451217,-10049.675286906564,15411.092687996806
2022-05-19,1874.882144593217,-1144.352908188772,4894.117197375206,2332.966860275626,-10397.41714257278,15063.350863124033
2022-05-20,2013.739904423287,-1005.5973930013301,5033.077201847904,2536.318868693393,-10194.065139098362,15266.70287648515
2022-05-21,2993.5718737182315,-25.87154562880005,6013.015293065263,3933.2757238501576,-8797.108290853994,16663.65973855431
2022-05-22,3964.0927429686817,944.5392525449811,6983.646233392383,5321.911420302267,-7408.472615593479,18052.295456198015
2022-05-23,2280.797230489703,-738.8703520136028,5300.464812993008,2937.5299545604557,-9792.854084885688,15667.9139940066
2022-05-24,1500.936314433507,-1518.8494529742884,4520.7220818413025,1829.118048979307,-10901.265995012849,14559.502092971465
2022-05-25,2378.903386448472,-641.0047304829573,5398.8115033799,3093.1419263280536,-9637.242127254709,15823.525979910815
2022-05-26,1958.2213016525156,-1061.8134011872826,4978.256004492314,2496.935567475197,-10233.448510006367,15227.31964495676
2022-05-27,2547.061245906927,-473.1043509619085,5567.226842775763,3350.6083763683455,-9379.775713235435,16080.992465972126
2022-05-28,3918.4537525638125,898.1528818400075,6938.7546232876175,5331.836405735832,-7398.547697493099,18062.22050896476
2022-05-29,6258.416997908791,3237.9764018305123,9278.85759398707,8707.579304594352,-4022.804841835823,21437.963451024527
2022-05-30,2464.2257696111906,-556.3590749619061,5484.810614184287,3255.8574475087485,-9474.526714091557,15986.241609109053
2022-05-31,1813.7407447731052,-1206.9929430422021,4834.474432588413,2320.0817965812844,-10410.302399351474,15050.465992514042
2022-06-01,2492.357210797812,-528.5299865792863,5513.244408174911,3312.9610863348425,-9417.423138277984,16043.345310947669
2022-06-02,4064.2744975677724,1043.2290527730665,7085.319942362478,5605.8067849323525,-7124.577498137518,18336.191068002223
2022-06-03,5127.19600094579,2105.987499378479,8148.404502513101,7163.949887556911,-5566.434421555406,19894.334196669228
2022-06-04,5186.605597340756,2165.2291581848353,8207.982036496676,7266.392317494077,-5463.992029179628,19996.77666416778
2022-06-05,8442.752796939254,5421.203467957024,11464.302125921484,12028.037711939942,-702.3467094018743,24758.422133281758
2022-06-06,1758.2131877152751,-1263.5140547121996,4779.940430142749,2275.465564121002,-10454.918882043556,15005.850010285561
2022-06-07,3408.4473876845846,386.53713685332514,6430.357638515844,4707.315180157162,-8023.069288901555,17437.69964921588
2022-06-08,6973.669661837401,3951.5712363470197,9995.768087327782,9949.691078443215,-2780.6934172470155,22680.075574133443
2022-06-09,4789.919461188627,1767.6276235310006,7812.211298846253,6764.7481295825655,-5965.636437302526,19495.132696467655
2022-06-10,2423.8951204468904,-598.5954380936732,5446.3856789874535,3285.6195300936256,-9444.765078936116,16016.004139123366
2022-06-11,1464.0785795655459,-1558.6160797347682,4486.77323886586,1868.5761867871033,-10861.80846306486,14598.960836639064
2022-06-12,1942.295839948669,-1080.6083711016356,4965.200050998974,2585.6117627389926,-10144.772968042826,15315.99649352081
2022-06-13,1631.9119961702108,-1391.2072886848064,4655.031281025228,2129.2259445849227,-10601.15883053265,14859.610719702496
2022-06-14,2350.1373557611664,-673.2025959675443,5373.477307489877,3207.699455618998,-9522.685388045036,15938.084299283033
2022-06-15,4995.295438396757,1971.7291557626227,8018.861721030891,7160.7429691974685,-5569.641919235199,19891.127857630134
2022-06-16,1589.124926942393,-1434.673421538837,4612.923275423623,2082.1048971720784,-10648.280086893865,14812.489881238023
2022-06-17,1588.2018113949111,-1435.834408730897,4612.238031520719,2086.2469790847313,-10644.138046834447,14816.63200500391
2022-06-18,1637.1736154971254,-1387.106352871098,4661.453583865348,2165.580932324849,-10564.804136938252,14895.966001587949
2022-06-19,1736.0185028466099,-1288.5111611054144,4760.548166798634,2320.5533326408563,-10409.83184525578,15050.938510537493
2022-06-20,2715.4328186034363,-309.35255895916043,5740.2181961660335,3819.8663725486913,-8910.518847361629,16550.25159245901
2022-06-21,3645.949396088483,620.9022162626948,6670.996575914271,5219.170436709248,-7511.21481209474,17949.555685513238
2022-06-22,5018.841117371021,1993.5259760645013,8044.156258677541,7306.040668045476,-5424.344618398896,20036.42595448985
2022-06-23,1392.9207925425237,-1632.6685399648625,4418.51012504991,1822.497297178421,-10907.888051246913,14552.882645603755
2022-06-24,2530.7421666063165,-495.1276572609204,5556.611990473553,3560.8202420061334,-9169.565128737173,16291.20561274944
2022-06-25,2039.897259953761,-986.259425805988,5066.05394571351,2820.670924804891,-9909.714467703881,15551.056317313662
2022-06-26,1679.5484413536328,-1346.9015471383527,4705.998429845618,2276.205281121651,-10454.180177040527,15006.590739283829
2022-06-27,2577.9333172486026,-448.81648505433213,5604.683119551537,3658.1835853073453,-9072.201887004667,16388.569057619356
2022-06-28,2536.970198648823,-490.08599871322076,5564.026396010867,3603.926100853141,-9126.459392703517,16334.311594409799
2022-06-29,4509.87348475865,1482.5042409909138,7537.242728526387,6637.891832790939,-6092.493686849132,19368.27735243101
2022-06-30,1645.8266142068178,-1381.8623973390963,4673.515625752732,2247.68624888693,-10482.699317272964,14978.071815046824
2022-07-01,1964.3090230405714,-1063.7065476078778,4992.324593689021,2745.5999065944734,-9984.785675609739,15475.985488798688
2022-07-02,1883.4950887262235,-1144.8539022254408,4911.844079677888,2627.2330756290844,-10103.152514998821,15357.61866625699
2022-07-03,1383.5037588448429,-1645.185583409953,4412.193101099639,1858.0670641846302,-10872.318571063606,14588.452699432866
2022-07-04,1831.6741225854332,-1197.3625716930148,4860.7108168638815,2559.7206624909827,-10170.664989606632,15290.106314588598
2022-07-05,2160.3808793449803,-869.0102373180548,5189.771996008016,3077.5162364255852,-9652.869419453044,15807.901892304213
2022-07-06,5086.028956991926,2056.276278024717,8115.781635959134,7630.549702725108,-5099.835968310876,20360.93537376109
2022-07-07,1858.8027413154925,-1171.3187093507843,4888.92419198177,2621.148755440417,-10109.236940213585,15351.53445109442
